type,task,length,block_length,threshold,low_threshold,remask_threshold,"exact_match,flexible-extract",average forward calls per token,tokens per second,tokens per second our
remask,humaneval_trash,256,64,0.95,0.33,0.001,,0.17869618723626884,91.48218525285586,58.48762366805193
remask,humaneval_trash,256,64,0.95,0.33,0.1,,0.17856902565685617,91.6105198356588,58.56744764734843
remask,humaneval_trash,256,64,0.95,0.33,0.2,,0.17872564068070063,91.54308054677868,58.59850282632111
remask,humaneval_trash,256,64,0.95,0.33,0.3,,0.17921416277398455,91.27594599795835,58.4828662881129
remask,humaneval_trash,256,64,0.95,0.33,0.35,,0.1818120451052352,90.00473287090281,57.79327874620242
remask,humaneval_trash,256,64,0.95,0.33,0.4,,0.18903713126756877,86.36105941204822,55.71049894155903
remask,humaneval_trash,256,64,0.95,0.36,0.001,,0.18151292219655074,90.02225640650688,57.56622568322314
remask,humaneval_trash,256,64,0.95,0.36,0.1,,0.1814403438393619,90.06883976308433,57.595126634636166
remask,humaneval_trash,256,64,0.95,0.36,0.2,,0.18294303773371484,89.38289923542726,57.28819070560215
remask,humaneval_trash,256,64,0.95,0.36,0.3,,0.18306861668108942,89.30634416567447,57.10726857835062
remask,humaneval_trash,256,64,0.95,0.36,0.35,,0.18296269963779893,89.44236730275074,57.27291929223128
remask,humaneval_trash,256,64,0.95,0.36,0.4,,0.19147279756240157,85.33999223820021,55.14356670366638
remask,humaneval_trash,256,64,0.95,0.3,0.1,,0.17790559050534094,91.80675827439013,58.71757089798237
remask,humaneval_trash,256,64,0.95,0.3,0.2,,0.177442734543386,92.09941908464579,58.98007184355234
remask,humaneval_trash,256,64,0.95,0.3,0.3,,0.1785113246998651,91.57462898873214,58.66223453204225
remask,humaneval_trash,256,64,0.95,0.3,0.35,,0.18645043451582102,87.61279911950147,56.60373050954309
remask,humaneval_trash,256,64,0.95,0.3,0.4,,0.1939273944896249,84.1506345651263,54.587798359573675
remask,humaneval_trash,256,64,0.95,0.42,0.001,,0.1816779693074479,90.16661365355066,57.592694887494254
remask,humaneval_trash,256,64,0.95,0.42,0.1,,0.1816504038040786,90.20725427956889,57.617490093941484
remask,humaneval_trash,256,64,0.95,0.42,0.2,,0.1822916436810716,89.77585236138542,57.384434641822416
remask,humaneval_trash,256,64,0.95,0.42,0.3,,0.18378576400885555,88.69770799078665,56.92873842977714
remask,humaneval_trash,256,64,0.95,0.42,0.35,,0.18316425069205294,89.38550344211248,57.20680302195896
remask,humaneval_trash,256,64,0.95,0.42,0.4,,0.18517806745821433,88.26225322477381,56.75193333396866
remask,humaneval_trash,256,64,0.95,0.45,0.001,,0.1818185828082985,90.18133318784123,57.589042799413505
remask,humaneval_trash,256,64,0.95,0.45,0.1,,0.18145453561813377,90.35372286508338,57.658751780510734
remask,humaneval_trash,256,64,0.95,0.45,0.2,,0.18203687541479263,90.14410574539158,57.520230435280325
remask,humaneval_trash,256,64,0.95,0.45,0.3,,0.18327700750058662,89.43159334755751,57.41139336595727
remask,humaneval_trash,256,64,0.95,0.45,0.35,,0.18321224386627538,89.42132445865275,57.27877211971131
remask,humaneval_trash,256,64,0.95,0.45,0.4,,0.18559445214245116,88.14284219794797,56.680681213409414
remask,humaneval_trash,256,64,0.95,0.48,0.001,,0.1834975159249382,89.59839659551862,57.027485147297
remask,humaneval_trash,256,64,0.95,0.48,0.1,,0.18333295888494455,89.57843194391637,56.9795252627105
remask,humaneval_trash,256,64,0.95,0.48,0.2,,0.18357547917658806,89.40562320724972,56.8575267089
remask,humaneval_trash,256,64,0.95,0.48,0.3,,0.18465841054128224,88.7467631311055,56.871220622361285
remask,humaneval_trash,256,64,0.95,0.48,0.35,,0.18491407196119253,88.6610901343827,56.73798396500434
remask,humaneval_trash,256,64,0.95,0.48,0.4,,0.19014866292022234,85.97675212160964,55.1572061837391
remask,humaneval_trash,256,64,0.95,0.4,0.1,,0.1821056433704706,90.00565275652835,57.66629340840405
remask,humaneval_trash,256,64,0.95,0.4,0.2,,0.18288965595554355,89.35385831084481,57.38669555233207
remask,humaneval_trash,256,64,0.95,0.4,0.3,,0.18376867837948274,89.11205821270562,57.25976479913881
remask,humaneval_trash,256,64,0.95,0.4,0.35,,0.18355898129209022,89.16785259970031,57.162309212436355
remask,humaneval_trash,256,64,0.95,0.4,0.4,,0.1855569553920906,88.1265314162158,56.6897078377494
remask,humaneval_trash,256,64,0.95,0.5,0.1,,0.18546594635467867,88.49298958217098,56.279797493863235
remask,humaneval_trash,256,64,0.95,0.5,0.2,,0.18554271844150022,88.49414329410342,56.24478082623011
remask,humaneval_trash,256,64,0.95,0.5,0.3,,0.18673532358926653,87.83894016538105,56.11379204100755
remask,humaneval_trash,256,64,0.95,0.5,0.35,,0.18693948517979955,87.7585635587592,56.118495797040964
remask,humaneval_trash,256,64,0.95,0.5,0.4,,0.19072095234920786,85.8412874151681,55.006124961066206
remask,humaneval_trash,256,64,0.96,0.33,0.001,,0.18755350470597162,87.10256004246693,55.49201809999884
remask,humaneval_trash,256,64,0.96,0.33,0.1,,0.18753216258515482,87.18229263526769,55.538181438511515
remask,humaneval_trash,256,64,0.96,0.33,0.2,,0.1876021820188678,87.17870233334325,55.52550173297822
remask,humaneval_trash,256,64,0.96,0.33,0.3,,0.18745598332376512,87.4696274975281,55.947092030707296
remask,humaneval_trash,256,64,0.96,0.33,0.35,,0.19371538905697444,84.69465247149881,54.22505808344365
remask,humaneval_trash,256,64,0.96,0.33,0.4,,0.19856255770192513,82.2439302382753,52.979338961135234
remask,humaneval_trash,256,64,0.96,0.36,0.001,,0.18967866662232724,86.06608294673991,54.81065167132379
remask,humaneval_trash,256,64,0.96,0.36,0.1,,0.1896970259483583,86.11406413760238,54.84315899309661
remask,humaneval_trash,256,64,0.96,0.36,0.2,,0.1904650972614971,85.84035681822435,54.71651052135235
remask,humaneval_trash,256,64,0.96,0.36,0.3,,0.189785706061738,86.3821932696797,55.22840311918179
remask,humaneval_trash,256,64,0.96,0.36,0.35,,0.1907765487064089,85.90192837210671,55.094363564903546
remask,humaneval_trash,256,64,0.96,0.36,0.4,,0.20073403922567457,81.31160991425234,52.236821511585134
remask,humaneval_trash,256,64,0.96,0.3,0.1,,0.1871660359558998,87.32497255309059,55.65119761503573
remask,humaneval_trash,256,64,0.96,0.3,0.2,,0.18690124754921483,87.43512292735272,55.71212583681452
remask,humaneval_trash,256,64,0.96,0.3,0.3,,0.186388291191741,87.77888511154707,56.126120819437844
remask,humaneval_trash,256,64,0.96,0.3,0.35,,0.1973006356266619,83.32875571680242,53.46419167802705
remask,humaneval_trash,256,64,0.96,0.3,0.4,,0.20472344380703975,79.67274491942811,51.36311877493284
remask,humaneval_trash,256,64,0.96,0.42,0.001,,0.1897117917835328,86.3434555542981,55.04956347637327
remask,humaneval_trash,256,64,0.96,0.42,0.1,,0.19041967110660152,85.87836677149323,54.76179522357473
remask,humaneval_trash,256,64,0.96,0.42,0.2,,0.19083503468985225,85.86622769086202,54.69637606067214
remask,humaneval_trash,256,64,0.96,0.42,0.3,,0.19112927968214463,85.86267280599526,55.00497836801294
remask,humaneval_trash,256,64,0.96,0.42,0.35,,0.19171840878090926,85.50804762303177,54.85608158019342
remask,humaneval_trash,256,64,0.96,0.42,0.4,,0.1944320786775783,84.08409083372759,54.16284835744315
remask,humaneval_trash,256,64,0.96,0.45,0.001,,0.190006669347469,86.23737572005297,54.99723867178241
remask,humaneval_trash,256,64,0.96,0.45,0.1,,0.18967210055189185,86.2725186518351,54.98498913128502
remask,humaneval_trash,256,64,0.96,0.45,0.2,,0.1911630516856493,85.624595188554,54.570152232018515
remask,humaneval_trash,256,64,0.96,0.45,0.3,,0.1916772156371587,85.67933605929348,54.88090505143671
remask,humaneval_trash,256,64,0.96,0.45,0.35,,0.19205899646094465,85.39859726373898,54.72817727664365
remask,humaneval_trash,256,64,0.96,0.45,0.4,,0.19555104362508505,83.68055148343733,53.76621079670082
remask,humaneval_trash,256,64,0.96,0.48,0.001,,0.19174464220437343,85.38818853712175,54.33911665475775
remask,humaneval_trash,256,64,0.96,0.48,0.1,,0.19137078833919646,85.57155029635446,54.41906521340554
remask,humaneval_trash,256,64,0.96,0.48,0.2,,0.19277141932290864,84.90092833822894,53.98831409482537
remask,humaneval_trash,256,64,0.96,0.48,0.3,,0.1929887482094221,84.98719073640177,54.39419403784315
remask,humaneval_trash,256,64,0.96,0.48,0.35,,0.19410811539352915,84.48490511279115,54.031099173883185
remask,humaneval_trash,256,64,0.96,0.48,0.4,,0.19921322241123046,82.11082860323332,52.66237522865959
remask,humaneval_trash,256,64,0.96,0.4,0.1,,0.19059103477823836,85.80156234121961,54.79145739722668
remask,humaneval_trash,256,64,0.96,0.4,0.2,,0.19026369257121123,85.98248340054766,54.88937151182077
remask,humaneval_trash,256,64,0.96,0.4,0.3,,0.19045672432979996,86.22010576636465,55.35746694024962
remask,humaneval_trash,256,64,0.96,0.4,0.35,,0.1912311312900659,85.81692476957748,55.04441661425277
remask,humaneval_trash,256,64,0.96,0.4,0.4,,0.19429249158828724,84.17940621759446,54.20123475855333
remask,humaneval_trash,256,64,0.96,0.5,0.1,,0.19502696375537842,83.9440684854191,53.28585302661196
remask,humaneval_trash,256,64,0.96,0.5,0.2,,0.19522082393298903,83.87378384608266,53.20656852190051
remask,humaneval_trash,256,64,0.96,0.5,0.3,,0.19443431096004335,84.48578173989523,53.96349325918541
remask,humaneval_trash,256,64,0.96,0.5,0.35,,0.1957192224341787,83.89444350424795,53.56229994977245
remask,humaneval_trash,256,64,0.96,0.5,0.4,,0.20053963344298414,81.50162689056235,52.17373861302478
remask,humaneval_trash,256,64,0.9,0.33,0.001,,0.15229150620724188,107.87914722160158,69.12167072345997
remask,humaneval_trash,256,64,0.9,0.33,0.1,,0.15235114431441169,107.80028602903378,69.07578892558921
remask,humaneval_trash,256,64,0.9,0.33,0.2,,0.1527119582010138,107.35198487853373,68.79258614891363
remask,humaneval_trash,256,64,0.9,0.33,0.3,,0.15472839519858148,106.3995697490038,68.10261873649623
remask,humaneval_trash,256,64,0.9,0.33,0.35,,0.15647370489972554,104.80633848433033,66.9100636460681
remask,humaneval_trash,256,64,0.9,0.33,0.4,,0.16423682790207825,100.55630019630992,64.8800784948031
remask,humaneval_trash,256,64,0.9,0.36,0.001,,0.15440109059599244,106.08935577274076,67.92888618050817
remask,humaneval_trash,256,64,0.9,0.36,0.1,,0.15439012990069942,106.0038677997966,67.87289377791373
remask,humaneval_trash,256,64,0.9,0.36,0.2,,0.15512931957704443,105.47753853466585,67.49594771280243
remask,humaneval_trash,256,64,0.9,0.36,0.3,,0.15730341819582863,104.56329238723012,66.89240116926159
remask,humaneval_trash,256,64,0.9,0.36,0.35,,0.1564744244267871,104.91269178430116,67.19633431016649
remask,humaneval_trash,256,64,0.9,0.36,0.4,,0.1621075772228791,101.51565124239154,65.45823698253261
remask,humaneval_trash,256,64,0.9,0.3,0.1,,0.1519366541707944,107.92292992115917,69.16305368252048
remask,humaneval_trash,256,64,0.9,0.3,0.2,,0.15249747131682054,107.44666269369495,68.86587141661194
remask,humaneval_trash,256,64,0.9,0.3,0.3,,0.1539168236832647,106.78394324535059,68.33671894362388
remask,humaneval_trash,256,64,0.9,0.3,0.35,,0.15934464185249794,102.40509486326343,65.79869227852228
remask,humaneval_trash,256,64,0.9,0.3,0.4,,0.16394977346060144,100.53485410238964,65.27306924607757
remask,humaneval_trash,256,64,0.9,0.42,0.001,,0.15376500225815354,106.85331598266863,68.40032824923779
remask,humaneval_trash,256,64,0.9,0.42,0.1,,0.15376684315995373,106.93919713428411,68.45480463208325
remask,humaneval_trash,256,64,0.9,0.42,0.2,,0.1539718018723297,106.66304343220544,68.25690569673833
remask,humaneval_trash,256,64,0.9,0.42,0.3,,0.15640399522525125,105.25658367995854,67.41470918471346
remask,humaneval_trash,256,64,0.9,0.42,0.35,,0.15548277800451493,105.59444454188997,67.52501486877618
remask,humaneval_trash,256,64,0.9,0.42,0.4,,0.15824412142742433,103.67629866110502,66.4223148456703
remask,humaneval_trash,256,64,0.9,0.45,0.001,,0.15602432121922524,105.35448344755213,67.37163572549322
remask,humaneval_trash,256,64,0.9,0.45,0.1,,0.15586362936515696,105.45479944159754,67.39444159732598
remask,humaneval_trash,256,64,0.9,0.45,0.2,,0.1557836348333409,105.33474638093297,67.32122190041149
remask,humaneval_trash,256,64,0.9,0.45,0.3,,0.1574818076469391,104.41146817659649,66.88058096460138
remask,humaneval_trash,256,64,0.9,0.45,0.35,,0.15774338866378868,103.96974817204483,66.55135195609596
remask,humaneval_trash,256,64,0.9,0.45,0.4,,0.16004146979450629,102.78757187721244,65.82035586032211
remask,humaneval_trash,256,64,0.9,0.48,0.001,,0.15801186157872774,103.86260394397415,66.19176919905745
remask,humaneval_trash,256,64,0.9,0.48,0.1,,0.15785158441862396,104.18078913650051,66.35370150979952
remask,humaneval_trash,256,64,0.9,0.48,0.2,,0.15764647688444144,104.10943873909153,66.30189145445124
remask,humaneval_trash,256,64,0.9,0.48,0.3,,0.15929717220155215,103.2082682530756,65.90481844283569
remask,humaneval_trash,256,64,0.9,0.48,0.35,,0.1605969420394979,102.32655731754016,65.38771315230638
remask,humaneval_trash,256,64,0.9,0.48,0.4,,0.16363603597886872,100.49296513026678,64.14788630789327
remask,humaneval_trash,256,64,0.9,0.4,0.1,,0.15473356557541573,106.07323523416423,67.92682865938642
remask,humaneval_trash,256,64,0.9,0.4,0.2,,0.15519476046631855,105.6980510505028,67.63399502536649
remask,humaneval_trash,256,64,0.9,0.4,0.3,,0.15773578691476117,104.4458837785707,66.85371066213614
remask,humaneval_trash,256,64,0.9,0.4,0.35,,0.15730305938453426,104.21021456216427,66.74295616134974
remask,humaneval_trash,256,64,0.9,0.4,0.4,,0.1590332120836986,103.36068742561028,66.2189490115141
remask,humaneval_trash,256,64,0.9,0.5,0.1,,0.15916147858799892,103.2034163032836,65.7644229516568
remask,humaneval_trash,256,64,0.9,0.5,0.2,,0.15921237732268048,103.12410327579029,65.61167428405747
remask,humaneval_trash,256,64,0.9,0.5,0.3,,0.15983915834495005,102.84601687719477,65.72936900478433
remask,humaneval_trash,256,64,0.9,0.5,0.35,,0.16199116733343213,101.23555095965132,64.6322602321047
remask,humaneval_trash,256,64,0.9,0.5,0.4,,0.16420483158201965,100.09109078589705,63.79462455016007
remask,mbpp,256,32,0.92,0.35,0.001,0.288,0.3632101185120263,19.924507094532217,29.977405114195555
remask,mbpp,256,32,0.92,0.35,0.35,0.29,0.3642149406146116,19.85575571380506,29.83071045763058
remask,mbpp,256,32,0.92,0.45,0.001,0.286,0.36204417493222757,19.946073167030796,29.750205320952837
remask,mbpp,256,32,0.92,0.45,0.35,0.288,0.3646230257420827,19.780715906919585,29.505785443452886
remask,mbpp,256,32,0.92,0.4,0.001,0.284,0.35960965162771347,20.099484253814257,30.0599197040827
remask,mbpp,256,32,0.92,0.4,0.35,0.286,0.3611054048419777,20.01436895206674,29.91128205482142
remask,mbpp,256,32,0.92,0.5,0.001,0.278,0.36633015009727393,19.714852402358623,29.21524780478113
remask,mbpp,256,32,0.92,0.5,0.35,0.278,0.3682017350274569,19.598449887332453,29.0578318688162
remask,mbpp,256,32,0.9,0.35,0.001,0.292,0.3441546277665141,21.02469252957121,31.722074363583197
remask,mbpp,256,32,0.9,0.35,0.1,0.292,0.3441308883305631,21.004740587688026,31.691828398780824
remask,mbpp,256,32,0.9,0.35,0.2,0.292,0.34434512353907654,20.993935471328548,31.63690204525106
remask,mbpp,256,32,0.9,0.35,0.3,0.292,0.3446113454677522,20.968071093928376,31.610447919085445
remask,mbpp,256,32,0.9,0.35,0.32,0.29,0.34508453508959724,20.934946064010877,31.50592081684783
remask,mbpp,256,32,0.9,0.35,0.35,0.292,0.34526874563689386,20.941704787513476,31.55016732124035
remask,mbpp,256,32,0.9,0.45,0.001,0.284,0.3455512444863111,20.890582253137172,31.381947579026342
remask,mbpp,256,32,0.9,0.45,0.35,0.286,0.34783006710100767,20.752498047498868,31.176823951038216
remask,mbpp,256,32,0.9,0.4,0.001,0.286,0.3418306809918455,21.131468736664697,31.780191624191406
remask,mbpp,256,32,0.9,0.4,0.35,0.286,0.3431480069375574,21.03744351044207,31.61555397135601
remask,mbpp,256,32,0.9,0.5,0.001,0.28,0.34705399885852795,20.790568212445855,30.93805025969949
remask,mbpp,256,32,0.9,0.5,0.35,0.28,0.34942163852460206,20.618949316978302,30.695247890516463
remask,minerva_math,256,32,0.92,0.35,0.25,0.3188,,,
remask,minerva_math,256,32,0.92,0.35,0.3,0.32,,,
remask,minerva_math,256,32,0.92,0.35,0.32,0.3192,,,
remask,minerva_math,256,32,0.92,0.4,0.001,0.3204,0.3402862642779668,22.202194071013725,22.86304367287274
remask,minerva_math,256,32,0.92,0.4,0.35,0.3212,0.34335928279306266,22.007209226775835,22.675587942334317
remask,minerva_math,256,32,0.92,0.5,0.001,0.322,0.3449604754572234,21.903942616681398,22.557081656190785
remask,minerva_math,256,32,0.92,0.5,0.35,0.3218,0.34909997788167096,21.635198331233266,22.30089349971118
remask,minerva_math,256,32,0.9,0.35,0.1,0.3228,,,
remask,minerva_math,256,32,0.9,0.35,0.2,0.3252,,,
remask,minerva_math,256,32,0.9,0.35,0.25,0.324,,,
remask,minerva_math,256,32,0.9,0.35,0.3,0.3252,,,
remask,minerva_math,256,32,0.9,0.35,0.32,0.3252,,,
remask,minerva_math,256,32,0.9,0.38,0.1,0.3232,,,
remask,minerva_math,256,32,0.9,0.38,0.2,0.3256,,,
remask,minerva_math,256,32,0.9,0.38,0.25,0.3248,,,
remask,minerva_math,256,32,0.9,0.38,0.3,0.3252,,,
remask,minerva_math,256,32,0.9,0.38,0.32,0.3246,,,
remask,minerva_math,256,32,0.9,0.42,0.1,0.326,,,
remask,minerva_math,256,32,0.9,0.42,0.2,0.3274,,,
remask,minerva_math,256,32,0.9,0.42,0.25,0.3276,,,
remask,minerva_math,256,32,0.9,0.42,0.3,0.3286,,,
remask,minerva_math,256,32,0.9,0.42,0.32,0.3288,,,
remask,minerva_math,256,32,0.9,0.44,0.1,0.3246,,,
remask,minerva_math,256,32,0.9,0.44,0.2,0.3264,,,
remask,minerva_math,256,32,0.9,0.44,0.25,0.3266,,,
remask,minerva_math,256,32,0.9,0.44,0.3,0.3274,,,
remask,minerva_math,256,32,0.9,0.44,0.32,0.3282,,,
remask,minerva_math,256,32,0.9,0.4,0.001,0.324,0.3235097005102672,23.346907019395527,24.046619734106603
remask,minerva_math,256,32,0.9,0.4,0.35,0.3266,0.32679409109430985,23.112896023866163,23.823355551710392
remask,minerva_math,256,32,0.9,0.5,0.001,0.3244,0.32845119349050983,22.974455169096323,23.66919980734863
remask,minerva_math,256,32,0.9,0.5,0.35,0.3252,0.33268860037118625,22.67118668141623,23.382205277890083
remask,trash,256,32,0.92,0.35,0.3,0.7536012130401819,0.3118334327534366,17.800077442858694,19.785201377116643
remask,trash,256,32,0.92,0.35,0.35,0.7536012130401819,0.3118334327534366,17.80158793926289,19.786918835408486
remask,trash,256,32,0.92,0.37,0.2,0.7589082638362395,0.30955028152191705,17.92790126143399,19.924193602064634
remask,trash,256,32,0.92,0.37,0.3,0.7589082638362395,0.30955028152191705,17.934466809071193,19.9315870536593
remask,trash,256,32,0.92,0.37,0.35,0.7589082638362395,0.30955028152191705,17.933711764185336,19.93052840193946
remask,trash,256,32,0.92,0.37,0.4,0.7589082638362395,0.30955028152191705,17.92022156838232,19.915608064480647
remask,trash,256,32,0.92,0.4,0.2,0.7695223654283548,0.2976004822258644,18.665207498520395,20.56797297590812
remask,trash,256,32,0.92,0.4,0.3,0.7680060652009097,0.30310538259551306,18.299869232427454,20.232258281489077
remask,trash,256,32,0.92,0.4,0.35,0.7680060652009097,0.30310538259551306,18.314375010997306,20.248436433960844
remask,trash,256,32,0.92,0.4,0.4,0.7680060652009097,0.30310538259551306,18.33774689058752,20.274017447648475
remask,trash,256,32,0.9,0.32,0.1,0.7649734647460197,0.29874937828188936,18.61563456452473,20.762145352079454
remask,trash,256,32,0.9,0.32,0.2,0.7649734647460197,0.29874937828188936,18.610303386905528,20.756104230516783
remask,trash,256,32,0.9,0.32,0.3,0.7649734647460197,0.29874937828188936,18.61849942363078,20.765238176783686
remask,trash,256,32,0.9,0.32,0.33,0.7649734647460197,0.29874937828188936,18.602241579159326,20.747135247731894
remask,trash,256,32,0.9,0.32,0.35,0.7649734647460197,0.29874937828188936,18.617304946915223,20.764020752842693
remask,trash,256,32,0.9,0.32,0.36,0.7649734647460197,0.29874937828188936,18.610120209443682,20.755969076216346
remask,trash,256,32,0.9,0.32,0.4,0.7649734647460197,0.29874937828188936,18.60604100168464,20.751302512497837
remask,trash,256,32,0.9,0.35,0.1,0.7581501137225171,0.2935212018527712,18.94048965100444,21.079347458949655
remask,trash,256,32,0.9,0.35,0.3,0.7581501137225171,0.2935212018527712,18.927278025583977,21.064428195229176
remask,trash,256,32,0.9,0.35,0.35,0.7581501137225171,0.2935212018527712,18.94641617627037,21.085673930687307
remask,trash,256,32,0.9,0.35,0.4,0.7581501137225171,0.2935212018527712,18.93011651385095,21.067557822560392
remask,trash,256,32,0.9,0.3,0.1,0.7649734647460197,0.29989926297408426,18.547839999187808,20.646374466581904
remask,trash,256,32,0.9,0.3,0.2,0.7649734647460197,0.29989926297408426,18.533255444526112,20.63024721437123
remask,trash,256,32,0.9,0.3,0.3,0.7649734647460197,0.29989926297408426,18.529460818596995,20.626176659106925
remask,trash,256,32,0.9,0.3,0.33,0.7649734647460197,0.29989926297408426,18.535769207984792,20.633025573902504
remask,trash,256,32,0.9,0.3,0.35,0.7649734647460197,0.29989926297408426,18.53297103004446,20.629954921499845
remask,trash,256,32,0.9,0.3,0.36,0.7649734647460197,0.29989926297408426,18.535355778809233,20.632645052483827
remask,trash,256,32,0.9,0.45,0.2,0.7649734647460197,0.28253212860190413,19.63436019049762,21.668772274164002
remask,trash,256,32,0.9,0.45,0.3,0.7672479150871873,0.2875798081334732,19.32839603429992,21.468897513144906
remask,trash,256,32,0.9,0.45,0.35,0.7672479150871873,0.2860522776454835,19.38830121347398,21.517162493093565
remask,trash,256,32,0.9,0.45,0.4,0.7672479150871873,0.2875798081334732,19.32521453863358,21.465174557032586
remask,trash,256,32,0.9,0.48,0.2,0.7710386656557998,0.2835371627453972,19.576263393566308,21.5884559047261
remask,trash,256,32,0.9,0.48,0.35,0.7717968157695224,0.28864167948255914,19.241148749682168,21.333068366463397
remask,trash,256,32,0.9,0.48,0.4,0.7717968157695224,0.28864167948255914,19.260521445086837,21.354378644732147
remask,trash,256,32,0.9,0.4,0.35,0.7672479150871873,0.28595552272381225,19.423264974477192,21.550200644985203
remask,trash,256,32,0.9,0.4,0.4,0.7672479150871873,0.28595552272381225,19.43810063825093,21.566417932423505
remask,trash,256,64,0.95,0.44,0.3,0.7642153146322972,0.30822307093430673,17.99094594841503,19.907598130447912
remask,trash,256,64,0.95,0.44,0.35,0.7604245640636846,0.3084788644708163,17.9718289680891,19.90142831443115
remask,trash,256,64,0.95,0.44,0.37,0.759666413949962,0.3088164923294142,17.943158176004054,19.869336428494183
remask,trash,256,64,0.95,0.44,0.38,0.7642153146322972,0.30948920680351666,17.900792619276395,19.824273178457176
remask,trash,256,64,0.95,0.44,0.4,0.7664897649734648,0.31002707796828116,17.87750154643716,19.794043846804556
remask,trash,256,64,0.95,0.44,0.5,0.7490523123578469,0.3448299006461976,16.071079799625096,18.026897411710472
remask,trash,256,64,0.95,0.4,0.3,0.7649734647460197,0.3072484140952962,18.039990050028276,19.9604897529605
remask,trash,256,64,0.95,0.4,0.35,0.7626990144048522,0.3079429754304435,17.991684641818022,19.92593321506595
remask,trash,256,64,0.95,0.4,0.37,0.7626990144048522,0.30890029756737675,17.931678367873232,19.84051095458955
remask,trash,256,64,0.95,0.4,0.38,0.7657316148597423,0.3096744562880526,17.89516757800749,19.80417677627863
remask,trash,256,64,0.95,0.4,0.4,0.7664897649734648,0.31020638539504125,17.871657458291416,19.80980023955358
remask,trash,256,64,0.95,0.4,0.5,0.7475360121304018,0.352855516910598,15.719827954915992,17.713571365888818
remask,trash,256,64,0.9,0.44,0.35,0.7619408642911296,0.26557459808882605,20.87556373016447,23.098775688715527
remask,trash,256,64,0.9,0.44,0.37,0.7664897649734648,0.26595851985010327,20.833362830152083,23.06661972405685
remask,trash,256,64,0.9,0.44,0.38,0.7626990144048522,0.266663065822985,20.777416185762792,23.02174134852362
remask,trash,256,64,0.9,0.44,0.4,0.7695223654283548,0.2674791501091053,20.71636535559242,22.96412463064234
remask,trash,256,64,0.9,0.44,0.44,0.7680060652009097,0.26922074218892716,20.574228582815902,22.757260697314152
remask,trash,256,64,0.9,0.44,0.5,0.7422289613343442,0.2985454145196715,18.5667916607941,20.816798590777736
remask,trash,256,64,0.9,0.4,0.38,0.7657316148597423,0.2665084554195565,20.802327029138855,23.035529310018635
remask,trash,256,64,0.9,0.4,0.4,0.7680060652009097,0.2671687130386451,20.7626724517298,23.003471378675236
remask,trash,256,64,0.9,0.4,0.5,0.7308567096285065,0.3071670811546108,18.075770851496642,20.3924508621438
